campaign_name,budget,roi,type,target_audience,channel,conversion_rate,revenue,duracion_dias,theme,roi_categoria,conversion_categoria,revenue_categoria,budget_categoria,roi_recalculated,start_month,temporada_inicio,net_profit,conversions,costo_por_conversion,costo_clicks,ingresos_por_click,revenue_per_dollar,efficiency_index
Proactive motivating open architecture,62167.9,0.8,email,B2C,paid,0.85,419872.14,1,Arquitectura/Infraestructura,Medio,Alta,Media,Muy Alto,5.753841451939023,3,Primavera,357704.24,356891.319,0.17419280517719737,62026.61682304941,6.769225237575321,6.7538414519390235,0.68
Business-focused attitude-oriented middleware,63741.76,0.61,social media,B2C,promotion,0.1,141376.44,1,Gestión/Management,Medio,Baja,Poca,Muy Alto,1.217956328786654,5,Primavera,77634.68,14137.644,4.508655048889334,11607.677275329017,12.17956328786654,2.217956328786654,0.061
Balanced empowering info-mediaries,49202.14,0.64,email,B2B,promotion,0.9,564219.74,1,Procesos/Metodología,Medio,Alta,Media,Alto,10.467382109802541,9,Otoño,515017.6,507797.766,0.09689317932131272,48512.3940898704,11.630424566447267,11.467382109802541,0.5760000000000001
User-friendly dynamic monitoring,44567.53,0.38,podcast,B2B,referral,0.7,211752.49,1,Usuario/Cliente,Bajo,Media,Poca,Alto,3.7512727315155225,4,Primavera,167184.96,148226.743,0.30067131678121,39513.72070463031,5.358961045022175,4.751272731515522,0.26599999999999996
Multi-channeled zero administration standardization,89826.92,0.11,webinar,B2B,promotion,0.52,713631.59,1,Gestión/Management,Bajo,Media,Mucha,Muy Alto,6.94451807988073,4,Primavera,623804.6699999999,371088.4268,0.2420633830448522,53436.16684865386,13.354842461309094,7.94451807988073,0.0572
Optimized methodical installation,86447.45,0.32,webinar,B2C,referral,0.65,765775.14,1,Procesos/Metodología,Bajo,Media,Mucha,Muy Alto,7.858273320959729,4,Primavera,679327.6900000001,497753.841,0.1736751037949298,63341.37547397111,12.089651263014966,8.858273320959729,0.20800000000000002
Proactive regional conglomeration,11421.4,0.37,social media,B2B,referral,0.4,265099.33,1,Procesos/Metodología,Bajo,Baja,Poca,Alto,22.210756124468105,8,Verano,253677.93000000002,106039.73200000002,0.10770868413737596,4774.251331461117,55.52689031117026,23.210756124468105,0.148
Multi-lateral user-facing solution,68334.64,0.69,social media,B2C,promotion,0.97,169559.8,1,Usuario/Cliente,Medio,Alta,Poca,Muy Alto,1.481315479235714,7,Verano,101225.15999999999,164473.006,0.4154763244249333,111031.72032257436,1.5271293600368185,2.481315479235714,0.6692999999999999
Integrated analyzing focus group,21878.6,0.77,podcast,B2B,paid,0.8,464823.41,1,Red/Conectividad,Medio,Alta,Media,Alto,20.245573757004564,4,Primavera,442944.81,371858.728,0.05883578454019774,18367.408721688826,25.3069671962557,21.24557375700456,0.6160000000000001
Centralized contextually-based middleware,12949.94,0.97,social media,B2B,referral,0.77,494905.94,1,Arquitectura/Infraestructura,Medio,Alta,Media,Alto,37.21685196997051,3,Primavera,481956.0,381077.5738,0.03398242481410487,10239.382259076705,48.33357398697469,38.21685196997051,0.7469
Switchable modular solution,9569.17,0.78,webinar,B2B,promotion,0.55,571288.98,1,Productos/Servicios,Medio,Media,Media,Medio,58.7009960111483,9,Otoño,561719.8099999999,314208.939,0.03045479874141964,5352.702004244127,106.72908365663326,59.7009960111483,0.42900000000000005
Reverse-engineered next generation emulation,88518.7,0.38,email,B2B,promotion,0.58,177753.54,1,Innovación/Generacional,Bajo,Media,Poca,Muy Alto,1.008090267932087,2,Invierno,89234.84000000001,103097.0532,0.8585958303607459,102269.66421517468,1.7380866688484258,2.008090267932087,0.22039999999999998
Quality-focused mission-critical analyzer,25282.77,0.72,podcast,B2B,promotion,0.61,416092.89,1,Datos/Análisis,Medio,Media,Media,Alto,15.45756734724874,3,Primavera,390810.12,253816.6629,0.09961036328793368,16420.22041360708,25.340274339752035,16.45756734724874,0.4392
Innovative local workforce,17151.7,0.6,webinar,B2B,referral,0.8,519646.35,1,Innovación/Generacional,Medio,Alta,Media,Alto,29.29707550855017,9,Otoño,502494.64999999997,415717.08,0.041258107557187694,14189.712549250029,36.621344385687706,30.29707550855017,0.48
Expanded scalable process improvement,53821.3,0.58,webinar,B2C,organic,0.64,504842.98,1,Procesos/Metodología,Medio,Media,Media,Muy Alto,8.379984875876278,10,Otoño,451021.68,323099.5072,0.16657809374708946,38556.096697753776,13.093726368556686,9.379984875876278,0.3712
Devolved responsive software,57242.0,0.45,podcast,B2B,referral,0.39,303600.48,1,Tecnología/IT,Bajo,Baja,Poca,Muy Alto,4.303806296076307,6,Verano,246358.47999999998,118404.1872,0.4834457408445434,27511.504713385148,11.035400759170019,5.303806296076307,0.17550000000000002
Object-based bandwidth-monitored moderator,60540.16,0.37,social media,B2B,paid,0.77,363933.17,1,Red/Conectividad,Bajo,Alta,Media,Muy Alto,5.011433897763071,3,Primavera,303393.01,280228.5409,0.21603852271993898,55917.83641505962,6.508355711380611,6.011433897763071,0.2849
Realigned responsive Graphical User Interface,58942.77,0.62,webinar,B2B,promotion,0.36,21603.2,1,Usuario/Cliente,Medio,Baja,Poca,Muy Alto,-0.6334885516917511,4,Primavera,-37339.56999999999,7777.152,7.578965924801263,-12276.704889505692,-1.7596904213659752,0.3665114483082489,0.22319999999999998
User-friendly directional ability,29071.82,0.63,podcast,B2B,referral,0.76,230294.51,1,Usuario/Cliente,Medio,Alta,Poca,Alto,6.921571817657099,2,Invierno,201222.69,175023.82760000002,0.1661020696361459,25286.71697857847,9.107331339022497,7.9215718176570995,0.4788
Open-source intermediate benchmark,5676.22,0.6,podcast,B2C,organic,0.2,173724.64,1,Procesos/Metodología,Medio,Baja,Poca,Medio,29.6056918160325,11,Otoño,168048.42,34744.92800000001,0.1633683051523376,1173.5894643470021,148.0284590801625,30.6056918160325,0.12
Function-based zero-defect policy,73071.43,0.6,email,B2B,organic,0.71,495585.22,1,Gestión/Management,Medio,Alta,Media,Muy Alto,5.7822022916480496,3,Primavera,422513.79,351865.50619999995,0.2076686367730126,60853.19891146715,8.143946889645141,6.7822022916480496,0.426
Face-to-face grid-enabled workforce,82353.71,0.18,podcast,B2C,paid,0.12,460827.6,1,Usuario/Cliente,Bajo,Baja,Media,Muy Alto,4.595711474322163,11,Otoño,378473.88999999996,55299.312,1.489235706946951,12032.80760965445,38.29759561935136,5.595711474322164,0.021599999999999998
Cross-platform secondary functionalities,98712.39,0.22,email,B2C,organic,0.42,755879.46,1,Arquitectura/Infraestructura,Bajo,Media,Mucha,Muy Alto,6.657391944415488,4,Primavera,657167.07,317469.3732,0.31093515889425016,47686.748181667026,15.850933200989257,7.657391944415488,0.0924
Implemented multi-tasking emulation,10934.43,0.26,webinar,B2C,promotion,0.66,892351.21,1,Procesos/Metodología,Bajo,Media,Mucha,Alto,80.60930290833632,11,Otoño,881416.7799999999,588951.7986,0.018565916643759783,7306.250982839014,122.1353074368732,81.60930290833632,0.1716
Self-enabling incremental success,17049.14,0.4,podcast,B2B,referral,0.49,571810.89,1,Procesos/Metodología,Bajo,Media,Media,Alto,32.53898730375843,7,Verano,554761.75,280187.3361,0.06084907418483429,8610.819183903637,66.40609653828251,33.53898730375843,0.196
Cloned contextually-based contingency,85238.23,0.59,social media,B2C,paid,0.92,595765.41,1,Arquitectura/Infraestructura,Medio,Alta,Media,Muy Alto,5.989415547460337,3,Primavera,510527.18000000005,548104.1772,0.15551465131216663,91512.13050034741,6.510234290717757,6.989415547460336,0.5428
Self-enabling intermediate time-frame,55709.15,0.56,social media,B2B,promotion,0.73,681690.46,1,Procesos/Metodología,Medio,Alta,Mucha,Muy Alto,11.236597758177965,11,Otoño,625981.3099999999,497634.03579999995,0.11194803006277812,44286.895954589396,15.392599668736938,12.236597758177965,0.40880000000000005
Organic 3rdgeneration conglomeration,39804.32,0.13,webinar,B2C,referral,0.52,522492.25,1,Procesos/Metodología,Bajo,Media,Media,Alto,12.126521191669648,3,Primavera,482687.93,271695.97000000003,0.1465031667565772,22405.104127195395,23.320233060903167,13.126521191669648,0.06760000000000001
Managed bandwidth-monitored time-frame,92196.9,0.4,email,B2B,promotion,0.87,398617.27,1,Gestión/Management,Bajo,Alta,Media,Muy Alto,3.32354309092822,2,Invierno,306420.37,346797.0249,0.2658526266959333,104345.57802081764,3.8201644723312875,4.32354309092822,0.34800000000000003
Extended executive budgetary management,73821.98,0.81,email,B2C,promotion,0.35,173058.11,1,Gestión/Management,Medio,Baja,Poca,Muy Alto,1.3442626437275185,6,Verano,99236.12999999999,60570.33849999999,1.218781037520535,45058.41085641117,3.840750410650053,2.3442626437275185,0.2835
Fully-configurable human-resource encryption,57144.48,0.75,webinar,B2C,referral,0.9,516187.33,1,Seguridad,Medio,Alta,Media,Muy Alto,8.033021737182665,11,Otoño,459042.85000000003,464568.597,0.12300547296785969,57832.35900503528,8.925579707980738,9.033021737182663,0.675
Organic directional utilization,24300.83,0.57,podcast,B2B,referral,0.64,764590.33,1,Procesos/Metodología,Medio,Media,Mucha,Alto,30.46354795288885,8,Verano,740289.5,489337.8112,0.04966064228800802,16063.060414261308,47.599293676388825,31.46354795288885,0.36479999999999996
Enhanced empowering conglomeration,94697.82,0.22,podcast,B2C,paid,0.78,347899.84,1,Procesos/Metodología,Bajo,Alta,Poca,Muy Alto,2.6737893227109133,11,Otoño,253202.02000000002,271361.8752,0.34897245580354835,101489.62481638996,3.4279350291165556,3.6737893227109133,0.1716
Open-architected asymmetric extranet,97456.14,0.3,social media,B2B,organic,0.63,256244.86,1,Arquitectura/Infraestructura,Bajo,Media,Poca,Muy Alto,1.6293352065862652,6,Verano,158788.71999999997,161434.26179999998,0.6036893216678989,99079.83400066108,2.5862463596607386,2.629335206586265,0.189
Multi-lateral 6thgeneration benchmark,87665.6,0.51,podcast,B2B,promotion,0.56,10257.4,1,Procesos/Metodología,Medio,Media,Poca,Muy Alto,-0.8829940136153749,9,Otoño,-77408.20000000001,5744.144,15.261734385488944,-6505.303446487581,-1.5767750243131693,0.1170059863846252,0.2856
Fully-configurable asymmetric moderator,86652.2,0.66,social media,B2C,promotion,0.56,261296.54,1,Tecnología/IT,Medio,Media,Poca,Muy Alto,2.0154634273567207,3,Primavera,174644.34000000003,146326.06240000002,0.5921856884464348,72601.69567646613,3.599041834565572,3.0154634273567207,0.36960000000000004
Balanced mission-critical budgetary management,69094.64,0.8,email,B2B,referral,0.49,709300.16,1,Gestión/Management,Medio,Media,Mucha,Muy Alto,9.265632182177953,11,Otoño,640205.52,347557.0784,0.19880084249206303,37510.34700778552,18.90945343301623,10.265632182177953,0.392
Robust contextually-based knowledgebase,97758.67,0.33,podcast,B2C,referral,0.82,624479.51,1,Seguridad,Bajo,Alta,Media,Muy Alto,5.387970601482201,8,Verano,526720.84,512073.1982,0.1909076091926578,95040.08764619679,6.570695855466099,6.387970601482201,0.2706
Extended solution-oriented capacity,83834.2,0.33,webinar,B2B,organic,0.31,896314.18,1,Productos/Servicios,Bajo,Baja,Mucha,Muy Alto,9.691509908843885,12,Invierno,812479.9800000001,277857.3958,0.3017166405041215,28670.186422287425,31.262935189818986,10.691509908843885,0.1023
Persistent upward-trending Graphical User Interface,14858.38,0.12,email,B2B,promotion,0.57,317944.61,1,Usuario/Cliente,Bajo,Media,Poca,Alto,20.39833615777763,6,Verano,303086.23,181228.42769999997,0.0819870270275484,8884.471081279824,35.78655466276778,21.39833615777763,0.06839999999999999
Multi-tiered disintermediate parallelism,57198.5,0.9,email,B2C,referral,0.38,918303.1,1,Arquitectura/Infraestructura,Medio,Baja,Mucha,Muy Alto,15.05467101410002,5,Primavera,861104.6,348955.178,0.16391360153423487,23179.196521343634,39.617555300263206,16.05467101410002,0.342
Intuitive well-modulated support,94357.67,0.8,email,B2C,organic,0.14,988161.51,1,Usuario/Cliente,Medio,Baja,Mucha,Muy Alto,9.472508594160919,8,Verano,893803.84,138342.61140000002,0.6820578926848274,14604.643535005893,67.66077567257798,10.47250859416092,0.11200000000000002
Function-based zero-defect capability,19142.15,0.51,podcast,B2C,referral,0.18,597625.15,1,Seguridad,Medio,Baja,Media,Alto,30.220377543797323,4,Primavera,578483.0,107572.527,0.17794645653346045,3559.602352554959,167.89098635442957,31.220377543797326,0.09179999999999999
Integrated national architecture,32039.7,0.86,social media,B2B,referral,0.97,334033.28,1,Arquitectura/Infraestructura,Medio,Alta,Poca,Alto,9.425605732887636,7,Verano,301993.58,324012.28160000005,0.09888421464083168,34375.75162617537,9.717119312255294,10.425605732887638,0.8341999999999999
Horizontal tangible focus group,82834.56,0.4,email,B2C,paid,0.18,592739.43,1,Procesos/Metodología,Bajo,Baja,Media,Muy Alto,6.155702040307815,7,Verano,509904.87000000005,106693.0974,0.7763816218536365,17332.40119508202,34.19834466837675,7.155702040307815,0.072
Reduced needs-based approach,86489.51,0.77,webinar,B2C,paid,0.76,815566.88,1,Procesos/Metodología,Medio,Alta,Mucha,Muy Alto,8.429662394896214,3,Primavera,729077.37,619830.8288,0.13953728337043952,73529.73342980853,11.091661045916071,9.429662394896214,0.5852
Robust human-resource instruction set,67375.9,0.25,webinar,B2B,referral,0.77,513716.43,1,Usuario/Cliente,Bajo,Alta,Media,Muy Alto,6.624631804547325,9,Otoño,446340.53,395561.6511,0.1703297066655408,59710.73755804449,8.603417927983537,7.624631804547324,0.1925
Grass-roots asynchronous knowledgebase,17355.98,0.74,social media,B2B,referral,0.48,9695.94,1,Procesos/Metodología,Medio,Media,Poca,Alto,-0.44134874550443126,5,Primavera,-7660.039999999999,4654.0512,3.7292198246551305,-10545.06497957922,-0.9194765531342319,0.5586512544955687,0.35519999999999996
Synergized 24/7 interface,22675.22,0.52,webinar,B2B,referral,0.78,402920.91,1,Red/Conectividad,Medio,Alta,Media,Alto,16.769217233614487,11,Otoño,380245.68999999994,314278.3098,0.07215012711004469,18741.382225642472,21.498996453351907,17.76921723361449,0.4056
Re-contextualized uniform interface,68727.53,0.33,webinar,B2B,referral,0.12,266449.67,1,Red/Conectividad,Bajo,Baja,Poca,Muy Alto,2.87689867510152,12,Invierno,197722.13999999998,31973.960399999996,2.149484428585206,11114.037722886329,23.974155625846002,3.87689867510152,0.0396
Automated executive moderator,65864.61,0.29,social media,B2B,promotion,0.19,999317.92,1,Gestión/Management,Bajo,Baja,Mucha,Muy Alto,14.172304519832426,9,Otoño,933453.31,189870.40480000002,0.34689245050790557,13397.285144014464,74.59107642017067,15.172304519832426,0.055099999999999996
Front-line national Graphic Interface,20823.67,0.81,email,B2C,paid,0.38,648404.63,1,Red/Conectividad,Medio,Baja,Media,Alto,30.13786522740708,12,Invierno,627580.96,246393.7594,0.08451378821731634,8175.554490698695,79.31017165107126,31.137865227407083,0.3078
Function-based 3rdgeneration Graphical User Interface,22088.95,0.31,podcast,B2C,organic,0.71,693169.8,1,Usuario/Cliente,Bajo,Alta,Mucha,Alto,30.38083974113754,3,Primavera,671080.8500000001,492150.558,0.04488250524344625,16199.373098091086,42.789915128362736,31.38083974113754,0.2201
Customizable bi-directional functionalities,39804.7,0.36,email,B2C,promotion,0.96,914417.1,1,Productos/Servicios,Bajo,Alta,Mucha,Alto,21.972591176418867,1,Invierno,874612.4,877840.416,0.04534389084222798,39951.61102993188,22.888115808769655,22.972591176418867,0.34559999999999996
Innovative uniform adapter,54266.94,0.62,email,B2C,organic,0.64,573869.28,1,Innovación/Generacional,Medio,Media,Media,Muy Alto,9.57493346777983,3,Primavera,519602.34,367276.33920000005,0.14775506671135977,38358.10874675054,14.960833543405986,10.57493346777983,0.3968
Switchable neutral algorithm,59805.35,0.54,podcast,B2C,paid,0.64,974539.8,1,Tecnología/IT,Medio,Media,Mucha,Muy Alto,15.29519432626011,5,Primavera,914734.4500000001,623705.4720000001,0.0958871657935366,40777.871708969964,23.89874113478142,16.29519432626011,0.3456
Operative 5thgeneration superstructure,59767.18,0.51,podcast,B2C,organic,0.59,842318.7,1,Procesos/Metodología,Medio,Media,Mucha,Muy Alto,13.093331825259279,7,Verano,782551.5199999999,496968.03299999994,0.12026363071928212,37955.81137272207,22.19208783942251,14.09333182525928,0.3009
Triple-buffered didactic monitoring,35082.9,0.67,podcast,B2B,promotion,0.5,193585.62,1,Datos/Análisis,Medio,Media,Poca,Alto,4.517948060166064,12,Invierno,158502.72,96792.81,0.36245357480581464,21424.06435642871,9.035896120332128,5.517948060166064,0.335
Realigned scalable moderator,55780.6,0.54,email,B2B,referral,0.19,996578.25,1,Arquitectura/Infraestructura,Medio,Baja,Mucha,Muy Alto,16.866036758299483,4,Primavera,940797.65,189349.8675,0.2945901190028559,11226.69600532112,88.7686145173657,17.86603675829948,0.10260000000000001
Multi-lateral responsive info-mediaries,34344.65,0.67,webinar,B2C,referral,0.91,228461.91,1,Usuario/Cliente,Medio,Alta,Poca,Alto,5.652037799191431,5,Primavera,194117.26,207900.33810000002,0.16519766304314634,36783.2533125914,6.211030548562012,6.652037799191431,0.6097
Grass-roots directional help-desk,62805.97,0.94,social media,B2C,referral,0.62,318869.86,1,Procesos/Metodología,Medio,Media,Poca,Muy Alto,4.077062897046252,3,Primavera,256063.88999999998,197699.3132,0.3176843104986568,48490.621359613826,6.575907898461696,5.077062897046252,0.5828
Reduced didactic leverage,12895.48,0.95,social media,B2B,referral,0.9,619182.58,1,Procesos/Metodología,Medio,Alta,Media,Alto,47.015473638825384,8,Verano,606287.1,557264.3219999999,0.02314068834286506,11852.785452741053,52.23941515425043,48.015473638825384,0.855
Total methodical array,20586.89,0.13,podcast,B2B,referral,0.82,364266.44,1,Procesos/Metodología,Bajo,Alta,Media,Alto,16.694097554317334,12,Invierno,343679.55,298698.48079999996,0.06892197759045315,17892.46048360082,20.35865555404553,17.694097554317334,0.1066
Balanced optimizing challenge,45083.57,0.51,webinar,B2C,organic,0.69,743998.41,1,Procesos/Metodología,Medio,Media,Mucha,Alto,15.502650743940643,5,Primavera,698914.8400000001,513358.9029,0.08782076193734986,33114.266158685874,22.467609773827018,16.50265074394064,0.3519
Persevering disintermediate parallelism,19393.55,0.59,email,B2C,promotion,0.71,513490.43,1,Procesos/Metodología,Medio,Alta,Media,Alto,25.477381913058725,9,Otoño,494096.88,364578.2053,0.05319448534791501,14309.877150804543,35.88363649726581,26.477381913058725,0.41889999999999994
